,number_of_elements,range_atomic_mass,wtd_range_atomic_mass,wtd_mean_fie,wtd_entropy_fie,range_fie,wtd_range_fie,wtd_range_atomic_radius,mean_Density,mean_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,range_ThermalConductivity,wtd_range_Valence,critical_temp
6861,6.0,192.981,27.8466186666667,1005.90954666667,1.02094283103471,764.1,700.078453333333,29.1621333333333,5010.23816666667,8.01866666666667,127.171096666667,72.3395093333333,20.3702975823364,399.97342,1.06613333333333,82.5
6862,4.0,141.2506,9.77725333333333,1005.6,0.880223856003963,810.6,660.706666666667,23.1333333333333,5093.10725,7.8305,107.256645,109.814176,6.77360768587578,399.97342,0.866666666666667,74.7
6863,4.0,151.2596,9.77725333333333,1004.72,0.87815269333251,810.6,661.586666666667,23.6,5384.35725,10.3055,108.256645,110.080842666667,7.31972361760292,399.97342,0.866666666666667,80.0
6864,4.0,152.93481,9.77725333333333,1005.25333333333,0.879410630565957,810.6,661.053333333333,23.8666666666667,5447.85725,9.5305,108.756645,110.214176,7.55238461047956,399.97342,0.866666666666667,79.9
6865,4.0,122.90607,37.2602185357143,1011.45607142857,0.77034214379877,772.0,744.460714285714,51.2785714285714,4434.35725,6.9055,112.006645,61.1080457142857,8.33981834610162,399.97342,1.12142857142857,23.0
6866,5.0,124.90825,20.2313218428571,1009.701,0.869062543448553,786.5,744.068571428571,27.49,4875.4858,6.9044,92.205316,61.12376,9.11410323233802,399.97342,1.12,9.0
6867,5.0,124.90825,19.2604984,1009.73485714286,0.874703380318468,786.5,741.715714285714,26.5514285714286,4875.4858,6.9044,92.205316,61.2180457142857,9.11410323233802,399.97342,1.11142857142857,17.0
6868,5.0,124.90825,18.9368905857143,1009.74614285714,0.876417543832341,786.5,740.931428571428,26.2385714285714,4875.4858,6.9044,92.205316,61.2494742857143,9.11410323233802,399.97342,1.10857142857143,18.0
6869,5.0,124.90825,18.6132827714286,1009.75742857143,0.878059435992919,786.5,740.147142857143,25.9257142857143,4875.4858,6.9044,92.205316,61.2809028571429,9.11410323233802,399.97342,1.10571428571429,22.0
6870,5.0,124.90825,18.2896749571429,1009.76871428571,0.879633981251332,786.5,739.362857142857,25.6128571428571,4875.4858,6.9044,92.205316,61.3123314285714,9.11410323233802,399.97342,1.10285714285714,25.0
6871,5.0,124.90825,17.9660671428571,1009.78,0.881145386869382,786.5,738.578571428571,25.3,4875.4858,6.9044,92.205316,61.34376,9.11410323233802,399.97342,1.1,28.0
6872,5.0,124.90825,16.9952437,1009.81385714286,0.885334854133946,786.5,736.225714285714,24.3614285714286,4875.4858,6.9044,92.205316,61.4380457142857,9.11410323233802,399.97342,1.09142857142857,28.0
6873,5.0,124.90825,16.3480280714286,1009.83642857143,0.887867786912906,786.5,734.657142857143,23.7357142857143,4875.4858,6.9044,92.205316,61.5009028571429,9.11410323233802,399.97342,1.08571428571429,27.0
6874,5.0,124.90825,15.3772046285714,1009.87028571429,0.891319137935851,786.5,732.304285714286,22.7971428571429,4875.4858,6.9044,92.205316,61.5951885714286,9.11410323233802,399.97342,1.07714285714286,17.0
6875,5.0,124.90825,14.729989,1009.89285714286,0.893406790148845,786.5,730.735714285714,22.1714285714286,4875.4858,6.9044,92.205316,61.6580457142857,9.11410323233802,399.97342,1.07142857142857,10.0
6876,5.0,121.3276,21.0216169230769,1003.88283076923,0.899143003717962,810.6,705.590630769231,38.6936923076923,4816.6858,8.0144,111.005316,95.94662,13.1311731511324,399.97342,1.07369230769231,84.0
6877,5.0,121.3276,20.8892500576879,1004.1844935005,0.907228602073464,810.6,703.724898084763,38.4067379432351,4816.6858,8.0144,111.005316,95.4100499961542,13.1311731511324,399.97342,1.06961002999769,73.8
6878,5.0,121.3276,20.6746,1004.73630769231,0.918314492265177,810.6,700.782923076923,37.94,4816.6858,8.0144,111.005316,94.4604661538462,13.1311731511324,399.97342,1.06307692307692,57.5
6879,4.0,121.3276,14.2883192307692,1003.62307692308,0.890516212329374,810.6,659.715384615385,22.6153846153846,4235.85725,8.1805,108.756645,96.3989276923077,7.55238461047956,399.97342,0.846153846153846,91.33
6880,4.0,121.3276,14.2883192307692,1003.62307692308,0.890516212329374,810.6,659.715384615385,22.6153846153846,4235.85725,8.1805,108.756645,96.3989276923077,7.55238461047956,399.97342,0.846153846153846,91.075
6881,4.0,121.3276,14.2883192307692,1003.62307692308,0.890516212329374,810.6,659.715384615385,22.6153846153846,4235.85725,8.1805,108.756645,96.3989276923077,7.55238461047956,399.97342,0.846153846153846,92.42
6882,4.0,121.3276,14.2883192307692,1003.62307692308,0.890516212329374,810.6,659.715384615385,22.6153846153846,4235.85725,8.1805,108.756645,96.3989276923077,7.55238461047956,399.97342,0.846153846153846,92.12
6883,4.0,121.3276,14.2883192307692,1003.62307692308,0.890516212329374,810.6,659.715384615385,22.6153846153846,4235.85725,8.1805,108.756645,96.3989276923077,7.55238461047956,399.97342,0.846153846153846,86.4
6884,5.0,192.981,25.1921866666667,1005.86666666667,1.01920228760579,764.1,661.026666666667,16.2666666666667,4584.2858,8.1524,128.605316,72.414176,14.2876432915522,399.97342,0.933333333333333,85.7
6885,5.0,192.981,25.1921866666667,1005.86666666667,1.01920228760579,764.1,661.026666666667,16.2666666666667,4584.2858,8.1524,128.605316,72.414176,14.2876432915522,399.97342,0.933333333333333,63.58
6886,5.0,192.981,25.1921866666667,1005.86666666667,1.01920228760579,764.1,661.026666666667,16.2666666666667,4584.2858,8.1524,128.605316,72.414176,14.2876432915522,399.97342,0.933333333333333,50.33
6887,4.0,184.5906,26.3885,1001.05,1.01863073143556,810.6,563.425,45.125,6501.35725,5.903,106.581645,55.55079,6.31308143280819,399.97342,0.75,92.0
6888,6.0,188.3839,18.8150333333333,995.733333333333,0.98810763475371,810.6,705.1,16.9333333333333,5516.23816666667,6.637,85.3377633333333,53.7703222222222,12.6020959974196,399.97342,1.02222222222222,20.0
6889,6.0,188.3839,18.1316888888889,997.283333333333,0.986896512585691,810.6,712.75,18.2333333333333,5516.23816666667,6.637,85.3377633333333,54.3369888888889,12.6020959974196,399.97342,1.04444444444444,30.0
6890,5.0,188.3839,15.6485888888889,998.833333333333,0.954331998080811,772.0,669.377777777778,10.5555555555556,5917.4858,6.3644,98.805316,54.9036555555556,11.7348309945357,399.97342,0.888888888888889,32.0
6891,6.0,188.3839,21.3733222222222,1000.18,0.995640893307655,772.0,709.853333333333,20.2,5189.5715,6.727,115.671096666667,60.4036555555556,18.8250309398017,399.97342,1.04444444444444,32.0
6892,6.0,188.3839,20.0373888888889,1001.52666666667,1.00155576839661,772.0,705.1,16.9333333333333,5189.5715,6.727,115.671096666667,65.9036555555556,18.8250309398017,399.97342,1.02222222222222,26.0
6893,6.0,188.3839,20.9280111111111,997.528888888889,0.992942023773752,810.6,703.304444444444,18.0444444444444,5336.23816666667,6.727,112.837763333333,61.1036555555556,16.8501242945271,399.97342,1.02222222222222,14.0
6894,6.0,188.3839,20.0373888888889,999.46,0.995857561148054,810.6,707.166666666667,15.4222222222222,5336.23816666667,6.727,112.837763333333,65.1481,16.8501242945271,399.97342,1.02222222222222,16.0
6895,6.0,188.3839,19.6575444444444,1001.39111111111,0.988486342035083,810.6,718.333333333333,21.0444444444444,5336.23816666667,6.727,112.837763333333,69.1925444444444,16.8501242945271,399.97342,1.06666666666667,13.0
6896,5.0,122.90607,13.4416320246343,1001.08383371824,0.929098645573705,810.6,688.437952270978,27.5134719014627,4033.4858,7.2324,126.205316,101.673271301001,13.7839016024086,399.97342,1.01462663587375,38.0
6897,5.0,122.90607,13.3747070088089,1002.63734201455,0.925303191560747,810.6,691.548104174646,27.3764841057066,4033.4858,7.2324,126.205316,101.167179004213,13.7839016024086,399.97342,1.0195327460743,57.0
6898,5.0,122.90607,13.2932470498668,1004.52824514655,0.920675388508388,810.6,695.333726684431,27.2097449562238,4033.4858,7.2324,126.205316,100.55117231062,13.7839016024086,399.97342,1.02550437761705,76.0
6899,5.0,122.90607,17.1414516750096,998.95598767809,0.90238291435046,810.6,701.81467077397,32.006160954948,4033.4858,7.2324,126.205316,97.5075595918367,13.7839016024086,399.97342,1.06045437042742,5.0
6900,5.0,122.90607,17.0430130168453,1000.76003062787,0.898183246005408,810.6,705.325114854518,31.822358346095,4033.4858,7.2324,126.205316,96.9477530474732,13.7839016024086,399.97342,1.06584992343032,38.0
6901,5.0,122.90607,36.4188949714286,1011.78171428571,0.796033137353043,772.0,749.048857142857,51.0542857142857,4975.4858,6.9944,113.605316,60.9751885714286,14.2154797860363,399.97342,1.14,28.8
6902,5.0,122.90607,36.3254949714286,1012.01142857143,0.801492289749673,772.0,747.754857142857,50.8514285714286,4975.4858,6.9944,113.605316,60.5751885714286,14.2154797860363,399.97342,1.13714285714286,18.6
6903,5.0,122.90607,36.2320949714286,1012.24114285714,0.806269391927419,772.0,746.460857142857,50.6485714285714,4975.4858,6.9944,113.605316,60.1751885714286,14.2154797860363,399.97342,1.13428571428571,7.85
6904,4.0,122.90607,34.5095521142857,1011.552,0.788787550464407,772.0,737.794285714286,46.2514285714286,4434.35725,6.9055,112.006645,61.3751885714286,8.33981834610162,399.97342,1.09714285714286,39.3
6905,5.0,122.90607,35.2282766571429,1011.84942857143,0.806546859774562,772.0,749.048857142857,49.3828571428571,4975.4858,6.9944,113.605316,61.16376,14.2154797860363,399.97342,1.14,18.3
6906,5.0,122.90607,35.1348766571429,1012.07914285714,0.812003275781147,772.0,747.754857142857,49.18,4975.4858,6.9944,113.605316,60.76376,14.2154797860363,399.97342,1.13714285714286,9.6
6907,5.0,122.90607,35.0414766571429,1012.30885714286,0.816777688430267,772.0,746.460857142857,48.9771428571429,4975.4858,6.9944,113.605316,60.36376,14.2154797860363,399.97342,1.13428571428571,3.3
6908,4.0,122.90607,32.5679052285714,1011.61971428571,0.799304130092935,772.0,733.088571428571,42.7028571428571,4434.35725,6.9055,112.006645,61.56376,8.33981834610162,399.97342,1.08,25.9
6909,5.0,192.981,25.1921866666667,1005.86666666667,1.01920228760579,764.1,661.026666666667,16.2666666666667,4584.2858,8.1524,128.605316,72.414176,14.2876432915522,399.97342,0.933333333333333,82.4
6910,4.0,121.3276,14.6836482213439,995.0604743083,0.909963777286529,810.6,641.637549407115,23.2411067193676,4235.85725,8.1805,108.756645,99.065356284585,7.55238461047956,399.97342,0.814229249011858,57.0
6911,5.0,121.3276,21.4685118110236,996.210236220472,0.916262255234101,810.6,690.417322834646,39.0787401574803,3698.6858,8.2524,127.005316,99.3959122834646,14.5436454295599,399.97342,1.04724409448819,70.0
6912,5.0,121.3276,21.3107244094488,996.107874015748,0.922035164151693,810.6,688.096850393701,38.3149606299213,3698.6858,8.2524,127.005316,100.116384724409,14.5436454295599,399.97342,1.03937007874016,75.0
6913,5.0,121.3276,21.136294256491,996.25499606609,0.925870569168386,810.6,686.269944925256,37.5216365066877,3698.6858,8.2524,127.005316,100.757541447679,14.5436454295599,399.97342,1.03225806451613,78.0
6914,4.0,121.3276,12.4246254180602,1005.98963210702,0.885771025881065,810.6,657.106688963211,24.6153846153846,4235.85725,8.1805,108.756645,110.58269638796,7.55238461047956,399.97342,0.862876254180602,82.0
6915,5.0,124.90825,16.4864528428094,1004.8016722408,0.901547716569981,810.6,691.225752508361,35.4916387959866,4716.6858,7.9244,89.605316,110.529184682274,8.41891159935983,399.97342,1.01003344481605,74.0
6916,5.0,124.90825,14.8033772575251,1003.61371237458,0.905559434209545,810.6,684.18093645485,32.1872909698997,4716.6858,7.9244,89.605316,110.475672976589,8.41891159935983,399.97342,0.956521739130435,63.0
6917,5.0,121.3276,18.305906354515,1006.15096989967,0.891659607483038,810.6,697.361739130435,38.5080267558528,4816.6858,8.0144,111.005316,110.30175993311,13.1311731511324,399.97342,1.06153846153846,70.0
6918,5.0,121.3276,22.7100418410042,1072.18284518828,0.692324019190014,810.6,869.778661087866,41.7489539748954,4816.6858,8.0144,111.005316,36.7540846025105,13.1311731511324,399.97342,1.32217573221757,46.0
6919,5.0,121.3276,22.8194644351464,1071.91372384937,0.687540141006196,810.6,871.294644351464,41.9866108786611,4816.6858,8.0144,111.005316,37.2227038493724,13.1311731511324,399.97342,1.3255230125523,59.0
6920,5.0,121.3276,15.8301003344482,1006.61170568562,0.91000099134809,810.6,690.926086956522,35.866220735786,3914.6858,8.1444,94.005316,110.810121137124,10.2631549961468,399.97342,1.03678929765886,82.0
6921,5.0,121.3276,14.6579264214047,1007.23377926421,0.92334981518102,810.6,683.58160535117,32.9364548494983,3914.6858,8.1444,94.005316,111.037545886288,10.2631549961468,399.97342,1.01003344481605,82.0
6922,5.0,121.3276,13.4857525083612,1007.85585284281,0.932033573927417,810.6,676.23712374582,30.0066889632107,3914.6858,8.1444,94.005316,111.264970635452,10.2631549961468,399.97342,0.983277591973244,82.0
6923,4.0,157.0546,12.5121692307692,1002.66923076923,0.888448831950548,810.6,660.669230769231,21.8461538461539,4760.35725,7.2555,114.256645,98.0912353846154,9.29475656886456,399.97342,0.846153846153846,90.0
6924,5.0,157.0546,20.8590653846154,1002.02961538462,0.899743549327154,810.6,704.828076923077,38.4,4989.0858,6.9224,97.205316,96.6643123076923,11.6699774160766,399.97342,1.06538461538462,90.0
6925,5.0,157.0546,20.5909,1001.39,0.90792331381723,810.6,702.602307692308,37.8769230769231,4989.0858,6.9224,97.205316,95.2373892307692,11.6699774160766,399.97342,1.05384615384615,90.0
6926,5.0,157.0546,20.3227346153846,1000.75038461538,0.914900817562287,810.6,700.376538461538,37.3538461538462,4989.0858,6.9224,97.205316,93.8104661538461,11.6699774160766,399.97342,1.04230769230769,90.0
6927,5.0,157.0546,20.0545692307692,1000.11076923077,0.921081159665458,810.6,698.150769230769,36.8307692307692,4989.0858,6.9224,97.205316,92.3835430769231,11.6699774160766,399.97342,1.03076923076923,90.0
6928,5.0,157.0546,19.5182384615385,998.831538461538,0.93173740948941,810.6,693.699230769231,35.7846153846154,4989.0858,6.9224,97.205316,89.5296969230769,11.6699774160766,399.97342,1.00769230769231,90.0
6929,4.0,128.2426,13.0484369905956,991.226959247649,0.889206791251973,810.6,654.001253918495,23.5109717868339,4870.35725,7.1055,108.756645,98.2115737304075,7.55238461047956,399.97342,0.824451410658307,94.0
6930,5.0,128.2426,21.5383518665608,986.220333598094,0.910640959157185,810.6,685.019380460683,39.6505162827641,5077.0858,6.8024,92.805316,98.0639525178713,9.88432185342106,399.97342,1.03494837172359,53.0
6931,5.0,128.2426,21.2277319587629,986.079381443299,0.918080933728791,810.6,683.720935765266,39.0483743061063,5077.0858,6.8024,92.805316,96.4374063283109,9.88432185342106,399.97342,1.02458366375892,38.0
6932,5.0,128.2426,20.9346711568938,985.679635499208,0.924825300263871,810.6,681.926862123613,38.4786053882726,5077.0858,6.8024,92.805316,94.8911219968304,9.88432185342106,399.97342,1.013470681458,23.0
6933,4.0,151.2596,12.8449891050584,997.333463035019,0.892930684788488,810.6,654.765369649805,21.7898832684825,5384.35725,10.3055,108.256645,97.3682547081712,7.31972361760292,399.97342,0.832684824902724,93.0
6934,5.0,151.2596,21.2680666666667,994.204705882353,0.910117937589071,810.6,692.901176470588,39.1529411764706,5488.2858,9.3624,92.405316,96.6768168627451,9.63996253379544,399.97342,1.04705882352941,90.0
6935,5.0,151.2596,20.9453599374022,994.302660406886,0.916806092490067,810.6,692.092957746479,38.528951486698,5488.2858,9.3624,92.405316,94.9984516744914,9.63996253379544,399.97342,1.03755868544601,86.0
6936,5.0,151.2596,20.8191922773838,991.386446020489,0.929300694601985,810.6,685.408510638298,38.2663514578408,5488.2858,9.3624,92.405316,94.2102301182033,9.63996253379544,399.97342,1.01891252955083,82.0
6937,5.0,151.2596,20.0545692307692,998.418461538461,0.917407376393505,810.6,698.150769230769,36.8307692307692,5488.2858,9.3624,92.405316,90.5373892307692,9.63996253379544,399.97342,1.03076923076923,81.0
6938,5.0,151.2596,19.5182384615385,997.139230769231,0.928079172562566,810.6,693.699230769231,35.7846153846154,5488.2858,9.3624,92.405316,87.6835430769231,9.63996253379544,399.97342,1.00769230769231,80.0
6939,4.0,121.3276,14.4889352574103,999.277847113884,0.900412701627549,810.6,650.541497659906,22.9329173166927,4235.85725,8.1805,108.756645,97.7520495787831,7.55238461047956,399.97342,0.829953198127925,93.0
6940,5.0,121.3276,21.3686249014972,995.407722616233,0.919378859683473,810.6,689.968794326241,39.338061465721,4569.4858,7.6624,92.805316,97.2913963908589,9.88432185342106,399.97342,1.04255319148936,88.0
6941,5.0,121.3276,20.9126328125,997.48828125,0.921424385061415,810.6,693.06328125,38.46875,4569.4858,7.6624,92.805316,95.006308125,9.88432185342106,399.97342,1.0390625,81.0
6942,5.0,121.3276,20.3227346153846,1001.70423076923,0.916945146794623,810.6,700.376538461538,37.3538461538462,4569.4858,7.6624,92.805316,92.1181584615385,9.88432185342106,399.97342,1.04230769230769,78.0
6943,5.0,121.3276,20.0545692307692,1001.06461538462,0.923120297372074,810.6,698.150769230769,36.8307692307692,4569.4858,7.6624,92.805316,90.6912353846154,9.88432185342106,399.97342,1.03076923076923,68.0
6944,5.0,121.3276,19.5182384615385,999.785384615384,0.933767769163946,810.6,693.699230769231,35.7846153846154,4569.4858,7.6624,92.805316,87.8373892307692,9.88432185342106,399.97342,1.00769230769231,70.0
6945,4.0,146.5006,13.0712196078431,993.758823529412,0.896059682369396,810.6,650.7,21.8039215686275,5255.60725,8.1055,107.256645,97.8179933333333,6.77360768587578,399.97342,0.823529411764706,94.0
6946,5.0,146.5006,21.3686249014972,991.593695823483,0.911144591901023,810.6,689.968794326241,39.338061465721,5385.2858,7.6024,91.605316,96.8185831520883,9.06015507558049,399.97342,1.04255319148936,83.0
6947,5.0,146.5006,21.0772992125984,991.192125984252,0.919057624313187,810.6,688.181102362205,38.7716535433071,5385.2858,7.6024,91.605316,95.2817390551181,9.06015507558049,399.97342,1.03149606299213,68.0
6948,5.0,146.5006,20.3997965571205,991.905946791862,0.927938433475326,810.6,687.564788732394,37.4647887323944,5385.2858,7.6024,91.605316,91.7824892331768,9.06015507558049,399.97342,1.01408450704225,50.0
6949,5.0,146.5006,19.8697807361002,990.35215348473,0.939519494115982,810.6,682.543226311668,36.4291307752545,5385.2858,7.6024,91.605316,88.9490952701645,9.06015507558049,399.97342,0.98981989036805,39.0
